-25.117	1	1.25E-83	0.25
-25.107	1	1.25E-83	0.25
-25.097	1	1.25E-83	0.25
-25.087	1	1.25E-83	0.25
-25.077	1	1.25E-83	0.25
-25.067	1	1.25E-83	0.25
-25.057	1	1.25E-83	0.25
-25.047	1	1.25E-83	0.25
-25.037	1	1.25E-83	0.25
-25.027	1	1.25E-83	0.25
-25.017	1	1.25E-83	0.25
-25.007	1	1.25E-83	0.25
-24.997	1	1.25E-83	0.25
-24.987	1	1.25E-83	0.25
-24.977	1	1.25E-83	0.25
-24.967	1	1.25E-83	0.25
-24.957	1	1.25E-83	0.25
-24.947	1	1.25E-83	0.25
-24.937	1	1.25E-83	0.25
-24.927	1	1.25E-83	0.25
-24.917	1	1.25E-83	0.25
-24.907	1	1.25E-83	0.25
-24.897	1	1.25E-83	0.25
-24.887	1	1.25E-83	0.25
-24.877	1	1.25E-83	0.25
-24.867	1	1.25E-83	0.25
-24.857	1	1.25E-83	0.25
-24.847	1	1.25E-83	0.25
-24.837	1	1.25E-83	0.25
-24.827	1	1.25E-83	0.25
-24.817	1	1.25E-83	0.25
-24.807	1	1.25E-83	0.25
-24.797	1	1.25E-83	0.25
-24.787	1	1.25E-83	0.25
-24.777	1	1.25E-83	0.25
-24.767	1	1.25E-83	0.25
-24.757	1	1.25E-83	0.25
-24.747	1	1.25E-83	0.25
-24.737	1	1.25E-83	0.25
-24.727	1	1.25E-83	0.25
-24.717	1	1.25E-83	0.25
-24.707	1	1.25E-83	0.25
-24.697	1	1.25E-83	0.25
-24.687	1	1.25E-83	0.25
-24.677	1	1.25E-83	0.25
-24.667	1	1.25E-83	0.25
-24.657	1	1.25E-83	0.25
-24.647	1	1.25E-83	0.25
-24.637	1	1.25E-83	0.25
-24.627	1	1.25E-83	0.25
-24.617	1	1.25E-83	0.25
-24.607	1	1.25E-83	0.25
-24.597	1	1.25E-83	0.25
-24.587	1	1.25E-83	0.25
-24.577	1	1.25E-83	0.25
-24.567	1	1.25E-83	0.25
-24.557	1	1.25E-83	0.25
-24.547	1	1.25E-83	0.25
-24.537	1	1.25E-83	0.25
-24.527	1	1.25E-83	0.25
-24.517	1	1.25E-83	0.25
-24.507	1	1.25E-83	0.25
-24.497	1	1.25E-83	0.25
-24.487	1	1.25E-83	0.25
-24.477	1	1.25E-83	0.25
-24.467	1	1.25E-83	0.25
-24.457	1	1.25E-83	0.25
-24.447	1	1.25E-83	0.25
-24.437	1	1.25E-83	0.25
-24.427	1	1.25E-83	0.25
-24.417	1	1.25E-83	0.25
-24.407	1	1.25E-83	0.25
-24.397	1	1.25E-83	0.25
-24.387	1	1.25E-83	0.25
-24.377	1	1.25E-83	0.25
-24.367	1	1.25E-83	0.25
-24.357	1	1.25E-83	0.25
-24.347	1	1.25E-83	0.25
-24.337	1	1.25E-83	0.25
-24.327	1	1.25E-83	0.25
-24.317	1	1.25E-83	0.25
-24.307	1	1.25E-83	0.25
-24.297	1	1.25E-83	0.25
-24.287	1	1.25E-83	0.25
-24.277	1	1.25E-83	0.25
-24.267	1	1.25E-83	0.25
-24.257	1	1.25E-83	0.25
-24.247	1	1.25E-83	0.25
-24.237	1	1.25E-83	0.25
-24.227	1	1.25E-83	0.25
-24.217	1	1.25E-83	0.25
-24.207	1	1.25E-83	0.25
-24.197	1	1.25E-83	0.25
-24.187	1	1.25E-83	0.25
-24.177	1	1.25E-83	0.25
-24.167	1	1.25E-83	0.25
-24.157	1	1.25E-83	0.25
-24.147	1	1.25E-83	0.25
-24.137	1	1.25E-83	0.25
-24.127	1	1.25E-83	0.25
-24.117	1	1.25E-83	0.25
-24.107	1	1.25E-83	0.25
-24.097	1	1.25E-83	0.25
-24.087	1	1.25E-83	0.25
-24.077	1	1.25E-83	0.25
-24.067	1	1.25E-83	0.25
-24.057	1	1.25E-83	0.25
-24.047	1	1.25E-83	0.25
-24.037	1	1.25E-83	0.25
-24.027	1	1.25E-83	0.25
-24.017	1	1.25E-83	0.25
-24.007	1	1.25E-83	0.25
-23.997	1	1.25E-83	0.25
-23.987	1	1.25E-83	0.25
-23.977	1	1.25E-83	0.25
-23.967	1	1.25E-83	0.25
-23.957	1	1.25E-83	0.25
-23.947	1	1.25E-83	0.25
-23.937	1	1.25E-83	0.25
-23.927	1	1.25E-83	0.25
-23.917	1	1.25E-83	0.25
-23.907	1	1.25E-83	0.25
-23.897	1	1.25E-83	0.25
-23.887	1	1.25E-83	0.25
-23.877	1	1.25E-83	0.25
-23.867	1	1.25E-83	0.25
-23.857	1	1.25E-83	0.25
-23.847	1	1.25E-83	0.25
-23.837	1	4.17E-81	0.25
-23.827	1	1.42E-69	0.25
-23.817	1	6.53E-59	0.25
-23.807	1	4.07E-49	0.25
-23.797	1	3.44E-40	0.25
-23.787	1	3.93E-32	0.25
-23.777	1	6.08E-25	0.25
-23.767	1	1.27E-18	0.25
-23.757	1	3.61E-13	0.25
-23.747	1	1.38E-08	0.25
-23.737	1	7.18E-05	0.25
-23.727	1	5.04E-02	0.25
-23.717	1	4.80E+00	0.25
-23.707	1	6.17E+01	0.25
-23.697	1	1.07E+02	0.25
-23.687	1	2.53E+01	0.25
-23.677	1	8.07E-01	0.25
-23.667	1	3.48E-03	0.25
-23.657	1	2.03E-06	0.25
-23.647	1	1.61E-10	0.25
-23.637	1	1.72E-15	0.25
-23.627	1	2.49E-21	0.25
-23.617	1	4.88E-28	0.25
-23.607	1	1.29E-35	0.25
-23.597	1	4.64E-44	0.25
-23.587	1	2.25E-53	0.25
-23.577	1	1.48E-63	0.25
-23.567	1	1.32E-74	0.25
-23.557	1	1.25E-83	0.25
-23.547	1	1.25E-83	0.25
-23.537	1	1.25E-83	0.25
-23.527	1	1.25E-83	0.25
-23.517	1	1.25E-83	0.25
-23.507	1	1.25E-83	0.25
-23.497	1	1.25E-83	0.25
-23.487	1	1.25E-83	0.25
-23.477	1	1.25E-83	0.25
-23.467	1	1.25E-83	0.25
-23.457	1	1.25E-83	0.25
-23.447	1	1.25E-83	0.25
-23.437	1	1.25E-83	0.25
-23.427	1	1.25E-83	0.25
-23.417	1	1.25E-83	0.25
-23.407	1	1.25E-83	0.25
-23.397	1	1.25E-83	0.25
-23.387	1	1.25E-83	0.25
-23.377	1	1.25E-83	0.25
-23.367	1	1.25E-83	0.25
-23.357	1	1.25E-83	0.25
-23.347	1	1.25E-83	0.25
-23.337	1	1.25E-83	0.25
-23.327	1	1.25E-83	0.25
-23.317	1	1.25E-83	0.25
-23.307	1	1.25E-83	0.25
-23.297	1	1.25E-83	0.25
-23.287	1	1.25E-83	0.25
-23.277	1	1.25E-83	0.25
-23.267	1	1.25E-83	0.25
-23.257	1	1.25E-83	0.25
-23.247	1	1.25E-83	0.25
-23.237	1	1.25E-83	0.25
-23.227	1	1.25E-83	0.25
-23.217	1	1.25E-83	0.25
-23.207	1	1.25E-83	0.25
-23.197	1	1.25E-83	0.25
-23.187	1	1.25E-83	0.25
-23.177	1	1.25E-83	0.25
-23.167	1	1.25E-83	0.25
-23.157	1	1.25E-83	0.25
-23.147	1	1.25E-83	0.25
-23.137	1	1.25E-83	0.25
-23.127	1	1.25E-83	0.25
-23.117	1	1.25E-83	0.25
-23.107	1	1.25E-83	0.25
-23.097	1	1.25E-83	0.25
-23.087	1	1.25E-83	0.25
-23.077	1	1.25E-83	0.25
-23.067	1	1.25E-83	0.25
-23.057	1	1.25E-83	0.25
-23.047	1	1.25E-83	0.25
-23.037	1	1.25E-83	0.25
-23.027	1	1.25E-83	0.25
-23.017	1	1.25E-83	0.25
-23.007	1	1.25E-83	0.25
-22.997	1	1.25E-83	0.25
-22.987	1	1.25E-83	0.25
-22.977	1	1.25E-83	0.25
-22.967	1	1.25E-83	0.25
-22.957	1	1.25E-83	0.25
-22.947	1	1.25E-83	0.25
-22.937	1	1.25E-83	0.25
-22.927	1	1.25E-83	0.25
-22.917	1	1.25E-83	0.25
-22.907	1	1.25E-83	0.25
-22.897	1	1.25E-83	0.25
-22.887	1	1.25E-83	0.25
-22.877	1	1.25E-83	0.25
-22.867	1	1.25E-83	0.25
-22.857	1	1.25E-83	0.25
-22.847	1	1.25E-83	0.25
-22.837	1	1.25E-83	0.25
-22.827	1	1.25E-83	0.25
-22.817	1	1.25E-83	0.25
-22.807	1	1.25E-83	0.25
-22.797	1	1.25E-83	0.25
-22.787	1	1.25E-83	0.25
-22.777	1	1.25E-83	0.25
-22.767	1	1.25E-83	0.25
-22.757	1	1.25E-83	0.25
-22.747	1	1.25E-83	0.25
-22.737	1	1.25E-83	0.25
-22.727	1	1.25E-83	0.25
-22.717	1	1.25E-83	0.25
-22.707	1	1.25E-83	0.25
-22.697	1	1.25E-83	0.25
-22.687	1	1.25E-83	0.25
-22.677	1	1.25E-83	0.25
-22.667	1	1.25E-83	0.25
-22.657	1	1.25E-83	0.25
-22.647	1	1.25E-83	0.25
-22.637	1	1.25E-83	0.25
-22.627	1	1.25E-83	0.25
-22.617	1	1.25E-83	0.25
-22.607	1	1.25E-83	0.25
-22.597	1	1.25E-83	0.25
-22.587	1	1.25E-83	0.25
-22.577	1	1.25E-83	0.25
-22.567	1	1.25E-83	0.25
-22.557	1	1.25E-83	0.25
-22.547	1	1.25E-83	0.25
-22.537	1	1.25E-83	0.25
-22.527	1	1.25E-83	0.25
-22.517	1	1.25E-83	0.25
-22.507	1	1.25E-83	0.25
-22.497	1	1.25E-83	0.25
-22.487	1	1.25E-83	0.25
-22.477	1	1.25E-83	0.25
-22.467	1	1.25E-83	0.25
-22.457	1	1.25E-83	0.25
-22.447	1	1.25E-83	0.25
-22.437	1	1.25E-83	0.25
-22.427	1	1.25E-83	0.25
-22.417	1	1.25E-83	0.25
-22.407	1	1.25E-83	0.25
-22.397	1	1.25E-83	0.25
-22.387	1	1.25E-83	0.25
-22.377	1	1.25E-83	0.25
-22.367	1	1.25E-83	0.25
-22.357	1	1.25E-83	0.25
-22.347	1	1.25E-83	0.25
-22.337	1	1.25E-83	0.25
-22.327	1	1.25E-83	0.25
-22.317	1	1.25E-83	0.25
-22.307	1	1.25E-83	0.25
-22.297	1	1.25E-83	0.25
-22.287	1	1.25E-83	0.25
-22.277	1	1.25E-83	0.25
-22.267	1	1.25E-83	0.25
-22.257	1	1.25E-83	0.25
-22.247	1	1.25E-83	0.25
-22.237	1	1.25E-83	0.25
-22.227	1	1.25E-83	0.25
-22.217	1	1.25E-83	0.25
-22.207	1	1.25E-83	0.25
-22.197	1	1.25E-83	0.25
-22.187	1	1.25E-83	0.25
-22.177	1	1.25E-83	0.25
-22.167	1	1.25E-83	0.25
-22.157	1	1.25E-83	0.25
-22.147	1	1.25E-83	0.25
-22.137	1	1.25E-83	0.25
-22.127	1	1.25E-83	0.25
-22.117	1	1.25E-83	0.25
-22.107	1	1.25E-83	0.25
-22.097	1	1.25E-83	0.25
-22.087	1	1.25E-83	0.25
-22.077	1	1.25E-83	0.25
-22.067	1	1.25E-83	0.25
-22.057	1	1.25E-83	0.25
-22.047	1	1.25E-83	0.25
-22.037	1	1.25E-83	0.25
-22.027	1	1.25E-83	0.25
-22.017	1	1.25E-83	0.25
-22.007	1	1.25E-83	0.25
-21.997	1	1.25E-83	0.25
-21.987	1	1.25E-83	0.25
-21.977	1	1.25E-83	0.25
-21.967	1	1.25E-83	0.25
-21.957	1	1.25E-83	0.25
-21.947	1	1.25E-83	0.25
-21.937	1	1.25E-83	0.25
-21.927	1	1.25E-83	0.25
-21.917	1	1.25E-83	0.25
-21.907	1	1.25E-83	0.25
-21.897	1	1.25E-83	0.25
-21.887	1	1.25E-83	0.25
-21.877	1	1.25E-83	0.25
-21.867	1	1.25E-83	0.25
-21.857	1	1.25E-83	0.25
-21.847	1	1.25E-83	0.25
-21.837	1	1.25E-83	0.25
-21.827	1	1.25E-83	0.25
-21.817	1	1.25E-83	0.25
-21.807	1	1.25E-83	0.25
-21.797	1	1.25E-83	0.25
-21.787	1	1.25E-83	0.25
-21.777	1	1.25E-83	0.25
-21.767	1	1.25E-83	0.25
-21.757	1	1.25E-83	0.25
-21.747	1	1.25E-83	0.25
-21.737	1	1.25E-83	0.25
-21.727	1	1.25E-82	0.25
-21.717	1	4.99E-71	0.25
-21.707	1	2.98E-60	0.25
-21.697	1	2.42E-50	0.25
-21.687	1	2.65E-41	0.25
-21.677	1	3.93E-33	0.25
-21.667	1	7.89E-26	0.25
-21.657	1	2.14E-19	0.25
-21.647	1	7.88E-14	0.25
-21.637	1	3.92E-09	0.25
-21.627	1	2.64E-05	0.25
-21.617	1	2.41E-02	0.25
-21.607	1	2.97E+00	0.25
-21.597	1	4.95E+01	0.25
-21.587	1	1.12E+02	0.25
-21.577	1	3.43E+01	0.25
-21.567	1	8.33E+00	0.25
-21.557	1	7.19E+01	0.25
-21.547	1	1.01E+02	0.25
-21.537	1	1.93E+01	0.25
-21.527	1	4.97E-01	0.25
-21.517	1	1.74E-03	0.25
-21.507	1	8.20E-07	0.25
-21.497	1	5.24E-11	0.25
-21.487	1	4.53E-16	0.25
-21.477	1	5.30E-22	0.25
-21.467	1	8.40E-29	0.25
-21.457	1	1.80E-36	0.25
-21.447	1	5.23E-45	0.25
-21.437	1	2.05E-54	0.25
-21.427	1	1.09E-64	0.25
-21.417	1	7.85E-76	0.25
-21.407	1	1.25E-83	0.25
-21.397	1	2.82E-81	0.25
-21.387	1	9.85E-70	0.25
-21.377	1	4.67E-59	0.25
-21.367	1	3.00E-49	0.25
-21.357	1	2.61E-40	0.25
-21.347	1	3.07E-32	0.25
-21.337	1	4.88E-25	0.25
-21.327	1	1.05E-18	0.25
-21.317	1	3.06E-13	0.25
-21.307	1	1.21E-08	0.25
-21.297	1	6.45E-05	0.25
-21.287	1	4.66E-02	0.25
-21.277	1	4.56E+00	0.25
-21.267	1	6.03E+01	0.25
-21.257	1	1.08E+02	0.25
-21.247	1	2.62E+01	0.25
-21.237	1	8.59E-01	0.25
-21.227	1	3.81E-03	0.25
-21.217	1	2.29E-06	0.25
-21.207	1	1.86E-10	0.25
-21.197	1	2.05E-15	0.25
-21.187	1	3.05E-21	0.25
-21.177	1	6.15E-28	0.25
-21.167	1	1.68E-35	0.25
-21.157	1	6.20E-44	0.25
-21.147	1	3.10E-53	0.25
-21.137	1	2.09E-63	0.25
-21.127	1	1.92E-74	0.25
-21.117	1	1.25E-83	0.25
-21.107	1	1.25E-83	0.25
-21.097	1	1.25E-83	0.25
-21.087	1	1.25E-83	0.25
-21.077	1	1.25E-83	0.25
-21.067	1	1.25E-83	0.25
-21.057	1	1.25E-83	0.25
-21.047	1	1.25E-83	0.25
-21.037	1	1.25E-83	0.25
-21.027	1	1.25E-83	0.25
-21.017	1	1.25E-83	0.25
-21.007	1	1.25E-83	0.25
-20.997	1	1.25E-83	0.25
-20.987	1	1.25E-83	0.25
-20.977	1	1.25E-83	0.25
-20.967	1	1.25E-83	0.25
-20.957	1	1.25E-83	0.25
-20.947	1	1.25E-83	0.25
-20.937	1	1.25E-83	0.25
-20.927	1	1.25E-83	0.25
-20.917	1	1.25E-83	0.25
-20.907	1	1.25E-83	0.25
-20.897	1	1.25E-83	0.25
-20.887	1	1.25E-83	0.25
-20.877	1	1.25E-83	0.25
-20.867	1	1.25E-83	0.25
-20.857	1	1.25E-83	0.25
-20.847	1	1.25E-83	0.25
-20.837	1	1.25E-83	0.25
-20.827	1	1.25E-83	0.25
-20.817	1	1.25E-83	0.25
-20.807	1	1.25E-83	0.25
-20.797	1	1.25E-83	0.25
-20.787	1	1.25E-83	0.25
-20.777	1	1.25E-83	0.25
-20.767	1	1.25E-83	0.25
-20.757	1	1.25E-83	0.25
-20.747	1	1.25E-83	0.25
-20.737	1	1.25E-83	0.25
-20.727	1	1.25E-83	0.25
-20.717	1	1.25E-83	0.25
-20.707	1	1.25E-83	0.25
-20.697	1	1.25E-83	0.25
-20.687	1	1.25E-83	0.25
-20.677	1	1.25E-83	0.25
-20.667	1	1.25E-83	0.25
-20.657	1	1.25E-83	0.25
-20.647	1	1.25E-83	0.25
-20.637	1	1.25E-83	0.25
-20.627	1	1.25E-83	0.25
-20.617	1	1.25E-83	0.25
-20.607	1	1.25E-83	0.25
-20.597	1	1.25E-83	0.25
-20.587	1	1.25E-83	0.25
-20.577	1	1.25E-83	0.25
-20.567	1	1.25E-83	0.25
-20.557	1	1.25E-83	0.25
-20.547	1	1.25E-83	0.25
-20.537	1	1.25E-83	0.25
-20.527	1	1.25E-83	0.25
-20.517	1	1.25E-83	0.25
-20.507	1	1.25E-83	0.25
-20.497	1	1.25E-83	0.25
-20.487	1	1.25E-83	0.25
-20.477	1	1.25E-83	0.25
-20.467	1	1.25E-83	0.25
-20.457	1	1.25E-83	0.25
-20.447	1	1.25E-83	0.25
-20.437	1	1.25E-83	0.25
-20.427	1	1.25E-83	0.25
-20.417	1	1.25E-83	0.25
-20.407	1	1.25E-83	0.25
-20.397	1	1.25E-83	0.25
-20.387	1	1.25E-83	0.25
-20.377	1	1.25E-83	0.25
-20.367	1	1.25E-83	0.25
-20.357	1	1.25E-83	0.25
-20.347	1	1.25E-83	0.25
-20.337	1	1.25E-83	0.25
-20.327	1	1.25E-83	0.25
-20.317	1	1.25E-83	0.25
-20.307	1	1.25E-83	0.25
-20.297	1	1.25E-83	0.25
-20.287	1	1.25E-83	0.25
-20.277	1	1.25E-83	0.25
-20.267	1	1.25E-83	0.25
-20.257	1	1.25E-83	0.25
-20.247	1	1.25E-83	0.25
-20.237	1	1.25E-83	0.25
-20.227	1	1.25E-83	0.25
-20.217	1	1.25E-83	0.25
-20.207	1	1.25E-83	0.25
-20.197	1	1.25E-83	0.25
-20.187	1	1.25E-83	0.25
-20.177	1	1.25E-83	0.25
-20.167	1	1.25E-83	0.25
-20.157	1	1.25E-83	0.25
-20.147	1	1.25E-83	0.25
-20.137	1	1.25E-83	0.25
-20.127	1	1.25E-83	0.25
-20.117	1	1.14E-76	0.25
-20.107	1	1.83E-65	0.25
-20.097	1	3.99E-55	0.25
-20.087	1	1.17E-45	0.25
-20.077	1	4.67E-37	0.25
-20.067	1	2.52E-29	0.25
-20.057	1	1.83E-22	0.25
-20.047	1	1.81E-16	0.25
-20.037	1	2.42E-11	0.25
-20.027	1	4.37E-07	0.25
-20.017	1	1.07E-03	0.25
-20.007	1	3.54E-01	0.25
-19.997	1	1.58E+01	0.25
-19.987	1	9.61E+01	0.25
-19.977	1	7.88E+01	0.25
-19.967	1	8.75E+00	0.25
-19.957	1	1.32E-01	0.25
-19.947	1	2.68E-04	0.25
-19.937	1	7.37E-08	0.25
-19.927	1	2.74E-12	0.25
-19.917	1	1.38E-17	0.25
-19.907	1	9.44E-24	0.25
-19.897	1	8.72E-31	0.25
-19.887	1	1.09E-38	0.25
-19.877	1	1.84E-47	0.25
-19.867	1	4.22E-57	0.25
-19.857	1	1.31E-67	0.25
-19.847	1	5.48E-79	0.25
-19.837	1	1.25E-83	0.25
-19.827	1	1.25E-83	0.25
-19.817	1	1.25E-83	0.25
-19.807	1	1.25E-83	0.25
-19.797	1	1.25E-83	0.25
-19.787	1	1.25E-83	0.25
-19.777	1	1.25E-83	0.25
-19.767	1	1.25E-83	0.25
-19.757	1	1.25E-83	0.25
-19.747	1	1.25E-83	0.25
-19.737	1	1.25E-83	0.25
-19.727	1	1.25E-83	0.25
-19.717	1	1.25E-83	0.25
-19.707	1	1.25E-83	0.25
-19.697	1	1.25E-83	0.25
-19.687	1	1.25E-83	0.25
-19.677	1	1.25E-83	0.25
-19.667	1	1.25E-83	0.25
-19.657	1	1.25E-83	0.25
-19.647	1	1.25E-83	0.25
-19.637	1	1.25E-83	0.25
-19.627	1	1.25E-83	0.25
-19.617	1	1.25E-83	0.25
-19.607	1	1.25E-83	0.25
-19.597	1	1.25E-83	0.25
-19.587	1	1.25E-83	0.25
-19.577	1	1.25E-83	0.25
-19.567	1	1.25E-83	0.25
-19.557	1	1.25E-83	0.25
-19.547	1	1.25E-83	0.25
-19.537	1	1.25E-83	0.25
-19.527	1	3.59E-74	0.25
-19.517	1	3.74E-63	0.25
-19.507	1	5.27E-53	0.25
-19.497	1	1.01E-43	0.25
-19.487	1	2.60E-35	0.25
-19.477	1	9.08E-28	0.25
-19.467	1	4.30E-21	0.25
-19.457	1	2.75E-15	0.25
-19.447	1	2.39E-10	0.25
-19.437	1	2.80E-06	0.25
-19.427	1	4.44E-03	0.25
-19.417	1	9.54E-01	0.25
-19.407	1	2.77E+01	0.25
-19.397	1	1.09E+02	0.25
-19.387	1	5.81E+01	0.25
-19.377	1	4.18E+00	0.25
-19.367	1	4.08E-02	0.25
-19.357	1	5.39E-05	0.25
-19.347	1	9.62E-09	0.25
-19.337	1	2.33E-13	0.25
-19.327	1	7.61E-19	0.25
-19.317	1	3.37E-25	0.25
-19.307	1	2.02E-32	0.25
-19.297	1	1.64E-40	0.25
-19.287	1	1.80E-49	0.25
-19.277	1	2.67E-59	0.25
-19.267	1	5.36E-70	0.25
-19.257	1	1.47E-81	0.25
-19.247	1	1.25E-83	0.25
-19.237	1	1.25E-83	0.25
-19.227	1	1.25E-83	0.25
-19.217	1	1.25E-83	0.25
-19.207	1	1.25E-83	0.25
-19.197	1	1.25E-83	0.25
-19.187	1	1.25E-83	0.25
-19.177	1	1.25E-83	0.25
-19.167	1	1.25E-83	0.25
-19.157	1	1.25E-83	0.25
-19.147	1	1.25E-83	0.25
-19.137	1	1.25E-83	0.25
-19.127	1	1.25E-83	0.25
-19.117	1	1.25E-83	0.25
-19.107	1	1.25E-83	0.25
